"site","job_url","job_url_direct","title","company","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","emails","description","company_url","company_url_direct","company_addresses","company_industry","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"linkedin","https://www.linkedin.com/jobs/view/3887639079","","Junior Full-Stack Developer (Remote, UK)","Feefo","","","","","","","","","","","https://uk.linkedin.com/company/feefo","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3887651219","","Software Developer Trainee","Feefo","Frodsham, England, UK","","","","","","","","","","https://uk.linkedin.com/company/feefo","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3890639159","","Front End Developer","Uniting People","Altrincham, England, UK","","","","","","","","","","https://uk.linkedin.com/company/uniting-people","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3887661827","","Software Developer Trainee","Feefo","Littleton, England, UK","","","","","","","","","","https://uk.linkedin.com/company/feefo","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3887638121","","Software Developer Trainee","Feefo","Tarleton, England, UK","","","","","","","","","","https://uk.linkedin.com/company/feefo","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3887139654","","Frontend Developer","Jackson Hogg","","","","","","","","","","","https://uk.linkedin.com/company/jacksonhoggrec","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3889802046","","Software Engineer - Python","EMIS","","","","","","","","","","","https://uk.linkedin.com/company/emishealth","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3887157972","","Junior Software Engineer","QA Wolf - 80% Test Coverage in 4 Months","","","","","","","","","","","https://www.linkedin.com/company/qa-wolf","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3888979252","","Full Stack Shopify Developer","Ascend","Leigh, England, UK","","","","","","","","","","https://uk.linkedin.com/company/ascendbi","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3890190276","","Software Engineer","Premier Group Recruitment","","","","","","","","","","","https://uk.linkedin.com/company/premier-group-recruitment","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3886830153","","Full Stack Developer","The City Recruiter","Manchester Area, United Kingdom","","","","","","","","","","https://uk.linkedin.com/company/the-city-recruiter","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.uk/job-listing/j?jl=1009228647168","","Project Controls Manager","Babcock International","Warrington, North West England, England","","2024-04-09","yearly",35773.0,64773.0,"GBP",False,"","**Project Controls Manager**
============================

Location:
Warrington, GB, WA3 6YD
Company: Cavendish Nuclear
Onsite or Hybrid: Hybrid
**Job Title: Project Controls Manager**  

**Location: Bristol, Warrington Or Newbury + Hybrid Working Arrangement**  

**Compensation: Competitive + Benefits**  

**Role Type: Full time / Permanent**  

**Role ID: SF56777**

  


At Cavendish Nuclear we’re working to create a safe and secure world, together, and if you join us, you can play your part as a Project Controls Manager at our Bristol, Warrington or Newbury site

  


**The role**  

As a Project Controls Manager, you’ll have a role that’s out of the ordinary. You will contribute to Cavendish Nuclear by directing our project management office within complex projects. Your expertise will drive success by overseeing project controls, managing stakeholders effectively, and ensuring seamless operations from start to finish.

  


Day to day, you'll lead project governance, scheduling, stakeholder management, financial planning, risk oversight, and lessons learned dissemination, all while fostering strong stakeholder relationships.


* Establish and maintain PMO governance, processes, and procedures.
* Lead scheduling efforts and manage integrated project schedules.
* Manage project controls staff for cost, change, risk management, and document control.
* Provide regular, accurate management reporting internally and externally.
* Manage stakeholders and conduct governance reviews at project milestones.
* Plan and control project finances and resource allocations.

  

This is a full-time agile role and can be based at various sites, including Bristol, Warrington or Newbury.

  

  

**Essential experience of the Project Controls Manager:**


* Extensive recent and relevant experience in a similar highly regulated environment
* Extensive experience in a PMO position
* Experience interfacing closely with cost, change, risk management, and document control teams within a project setting
* Exposure working with P6.

  

**Qualifications for the Project Controls Manager:**


* A bachelor's degree in engineering, project, construction management or a related field.
* Being a member in a professional body is desirable

  

The successful candidate must be able to achieve SC security clearance for this role.

  


**Our Benefits**


* Generous holiday allowance
* Contributory Pension scheme, with life assurance
* Employee share scheme
* Employee shopping savings portal
* Payment of Professional Fees
* Reservists in the armed forces receive 10-days special paid leave.
* Holiday Trading is a benefit that allows the majority of employees to buy additional leave or to sell up to one working week of annual leave from their annual entitlement.
* ‘Be Kind Day’ enables employees to take one working day's paid leave a year (or equivalent hours) to undertake volunteering work with their chosen organisation or registered charity.

**Cavendish Nuclear**  

As a leader within the UK nuclear industry, Cavendish Nuclear, part of Babcock International Group, provides a comprehensive range of critical nuclear solutions in clean energy, defence and civil new build and decommissioning projects. Together, we’re innovating to make nuclear safer, faster and cost-effective across the nuclear energy life cycle. Your career with us could take you anywhere within Babcock International Group – from Canada, the USA to Japan. Work with us to create a safe and secure world, together.

  


If you have a disability or need any reasonable adjustments during the application and selection stages, please let us know. We’re committed to building an inclusive culture where everyone’s free to thrive. We are happy to talk about flexible working - please ask about alternative patterns of work at interview.

  


**Closing date: 06/05/2024**


**#LI-HYBRID**  



  

**Job Segment:** Project Manager, Nuclear Engineering, Environmental Engineering, Engineer, Manager, Technology, Engineering, Management","https://www.glassdoor.co.uk/Overview/W-EI_IE10114.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.uk/job-listing/j?jl=1009228839881","","Project Manager","Fawkes & Reece Southern","","","2024-04-09","yearly",50000.0,55000.0,"GBP",True,"","**About this Role:**


Experienced Project Manager required by this busy main contractor to run the construction and delivery of commercial refurbishment project between £300k to £3m.


You will be staying in accommodation depending on location but travel & accommodation will be covered.


Reporting to the visiting Contracts Manager, and working with your site team, you will be responsible for managing the project through its construction phase on site.


The role will involve regular client liaison, construction methodology, sequencing and programming of works, raising TQs and RFIs and managing the flow of information, health and safety, quality control, input to procurement, identifying and mitigating potential risks, issue resolution, and ensuring delivery of the schemes on specification, programme and budget.


Previous experience of commercial schemes would be advantageous and also having good knowledge of RC frames


This role will suit an experienced Project Manager able to run his or her own projects up to £25-£70m value.

**About the Company/Client/Project:**


This role is with the busy main contractor who work in the commercial projects.The company turns-over in excess of £28m


This is an ideal opportunity for an experienced PM who is looking for competitive pay, a secure pipeline of work and opportunity to progress within the business


**Requirements including certificates and qualifications:**

**You will be an experienced Project Manager with a proven track record as No1 for projects within an established main contracting organisation, demonstrating the ability to deliver D&B schemes up to £3m Key attributes will include excellent client, design team and site team management ability, technical, contractual and commercial knowledge, plus focus and drive.**

**High standards, attention to detail and the drive will be very well rewarded with excellent salary, benefits, promotional and development prospects.**","https://www.glassdoor.co.uk/Overview/W-EI_IE795045.htm","","","","","","","","","",""
"glassdoor","https://www.glassdoor.co.uk/job-listing/j?jl=1009226946386","","Project Manager Fit-Out","Integral UK","Liverpool, England","","2024-04-08","yearly",24550.0,31500.0,"GBP",False,"","**Role Purpose Project Manager M&E, Fit Out, Small Works**


**North West & Wales**


Our Projects department is a fast-paced environment delivering Mechanical, Electrical and building fabric projects though a mix of self-delivery via our engineering resource and specialist supply chain partners for multiple clients across all sectors. The Project Managers form part of a team providing operational leadership, support, and direction to a diverse team of staff and contractors throughout the UK.


Your role will be focused on delivering multiple projects where plant replacement, upgrades or new installations are required, covering all building services and fabric. You will be responsible for a small, evolving delivery team of supervisors and engineers providing a quality installation and service with the flexibility and technical skills to meet the demands or our clients.


**Duties & Responsibilities**


Attending sites across the region to undertake scope of works and produce quotes for projects. This may also involve attending sites with Clients to survey potential works.


Manage several projects (including organising labour, materials and plant) and see them through to completion.


Managing subcontractors and direct labour on site.


Overseeing the Health & Safety and Producing Risk Assessments


Maintain adequate and appropriate records which meet internal requirements and external/legislative requirements.


Monitor contractors' operations to ensure that work is carried out safely and is line with agreed RAMS.


**Qualifications & Experience**


Building Services or Building construction Qualification


Competent working knowledge of M&E and/or Fabric disciplines


Communication, programming and reporting.


Previous experience working managing multiple projects as a Project Manager on a range of refurbishment and new build projects up to £500k.


IOSH or equivalent H+S training.


Working knowledge of CDM regulations


Attention to detail and good analytical skill.","https://www.glassdoor.co.uk/Overview/W-EI_IE858301.htm","","","","","","","","","",""
"indeed","https://uk.indeed.com/viewjob?jk=d21a6fd258b32a32","https://jobs.bechtel.com/job/Warrington-LTSF-Quality-Coordinator-NA/1152633800/?feedId=4&utm_source=Indeed","LTSF Quality Coordinator","Bechtel","Warrington, ENG, GB","parttime","2024-04-09","","","","",True,"accessta-sourcing@bechtel.com","**Requisition ID:** **275730**

* **Relocation Authorized:** **None**
* **Telework Type:** **Part-Time Telework**
* **Work Location:** **Warrington**


Since 1898, we have helped customers complete more than 25,000 projects in 160 countries on all seven continents that have created jobs, grown economies, improved the resiliency of the world's infrastructure, increased access to energy, resources, and vital services, and made the world a safer, cleaner place.


Differentiated by the quality of our people and our relentless drive to deliver the most successful outcomes, we align our capabilities to our customers’ objectives to create a lasting positive impact. We serve the infrastructure; Nuclear, Security & Environmental; Energy; Mining & Metals, and the Manufacturing and Technology markets. Our services span from initial planning and investment, through start-up and operations.


Core to Bechtel is our Vision, Values and Commitments. They are what we believe, what customers can expect, and how we deliver.

  



**Project Overview:**

We are currently recruiting individuals for an initial assignment in the northwest of England where we are undertaking FEED services. Experience in nuclear sectors can be helpful, but we are equally interested in the ability of candidates to apply broader experiences in a new environment.


To achieve critical project success, individuals from Bechtel bring their experience and expertise to the role while working as part of an integrated team with our client and partners. We commit to supporting the client’s goals while promoting our values of fairness, diversity, inclusion, trust and collaboration guided by our Vision, Values and Covenants.

 **Position Overview**


The role exists to provide ongoing Quality Assurance support to the relevant Project teams during the FEED phase of the projects.

* Working with the Project Quality Manager in demonstrating effective quality governance of the Project activities
* Providing ‘day to day’ support and advice to the project team regarding the implementation of the project quality requirements / management system arrangements.
* Generating, updating, and maintaining project quality documentation, strategies, procedures and plans
* Liaising with the supply chain to ensure the appropriate quality requirements are disseminated and adequately understood.
* Monitoring the quality performance of key suppliers and reporting any deviations to the project team
* Management of nonconformance process including identification of appropriate corrective action and root cause analysis where required.
* Undertake QMS audits as required.
* Collating performance data and quality reporting information as required.

 **Qualifications & Skills**

*Essential:*

* Working knowledge of Nuclear Quality arrangements advantageous or similar highly regulated industry
* ISO 9001 Lead or Internal Auditor Experience
* Experience working in a collaborative team.
* QMS Skills:
* Persuasive and influential
* Flexible approach and a good team worker
* Must be able to obtain UK Security Clearance

 *Desirable:*

* Questioning attitude
* Customer focused; both internal and external
* Excellent communication skills; both written and verbal.
* Computer literate with experience in using software packages relevant to the role e.g. word, excel, outlook, SharePoint etc.
* The ability to produce accurate and appropriate information (e.g. reports, data, etc.) in a timely manner.
* Proactively contributes ideas for change.
* Actively promotes a Quality Culture.
* Based in the NW England

  

#LI-AF1

 ***Shaping tomorrow together***

***Bechtel is one of the most respected global engineering, construction, and project management companies. Together with our customers, we deliver landmark projects that foster long-term progress and economic growth. Since 1898, we’ve completed more than 25,000 extraordinary projects across 160 countries on all seven continents. We operate through five global businesses: Infrastructure; Nuclear, Security & Environmental; Energy; Mining & Metals; and Manufacturing & Technology. Our company and our culture are built on more than a century of leadership and a relentless adherence to our values, the core of which are safety, quality, ethics, and integrity. These values are what we believe, what we expect, what we deliver, and what we live.***  

***www.bechtel.com***

***Bechtel is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity and expression, age, national origin, disability, citizenship status (except as authorized by law), protected veteran status, genetic information, and any other characteristic protected by federal, state or local law.***

***We're creating a space where all people, including those with disabilities, can advance their careers and optimize their possibilities through a fair and inclusive workplace. If reasonable adjustments are needed to apply for an open position, please contact us to ensure we can provide an environment where each and every candidate can thrive:*** ***accessta-sourcing@bechtel.com.******'***

**Bechtel employees are required to be vaccinated for COVID-19 or show proof of a negative test result prior to accessing Bechtel sites/facilities to the extent required by applicable law or by customer requirements.**","https://uk.indeed.com/cmp/Bechtel","http://www.bechtel.com","Reston, VA","","10,000+","more than $10B (USD)","Bechtel is one of the world’s most respected global engineering, construction, and project management organizations.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/abfeaf5cdbab5e3ee32aee3051121bd4","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/3529e0cd56cd4093ca0ca37730bb4c76","","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/1f1cb7f792c0140709b06054bec16fcb"
"indeed","https://uk.indeed.com/viewjob?jk=e91d985be74ce176","https://www.assystem.com/en/career/offer/bim-manager-10/","BIM Manager","Assystem","Blackburn, ENG, GB","","2024-04-09","","","","",False,"","Nuclear
Permanent / Digital
Blackburn
09/04/24
Hybrid work

  
ABOUT ASSYSTEM
Assystem is an international company with one mission: accelerate the energy transition around the world. Every day, our 6,500 switchers located in 12 countries (Europe, Middle East, Pacific Asia & Africa) connect their six thousand billion neurons to tackle the task of the century: switching to low-carbon energy.

  

We are a collective committed to the actors who are making the energy switch. Sharing our knowledge, expertise and values allows us to innovate and think differently about the energy transition.

  

Drawing on more than 55 years’ experience in highly regulated sectors subject to strict security and safety requirements, we provide our customers with engineering and project management services, as well as digital services and solutions to optimize the performance of complex infrastructure projects throughout their life cycle. The Group is currently ranked second in the world for nuclear engineering.

  

To ensure a viable, efficient, and reliable energy future for all.

  

JOB DESCRIPTION


Assystem, a leader in engineering and digital innovation, seeks a “Digital Twin Innovation Manager” to lead our transformative initiatives in digital twin technologies for Smart Grids, Nuclear Power Plants, H2, SMR, AMR and other complex infrastructures.



The role will focus on the Building Information Modeling (BIM) discipline, comprising 4D and 5D scheduling, with experience of ERP systems to enhance project delivery and operational efficiencies in our engineering projects. The successful candidate will not only lead innovations in these areas but also work closely with MBSE/PLM experts to explore and establish smart links between construction and engineering digital twins.



This position will play a crucial role to the innovation goals of our Digital Excellence Center, promoting innovation and collaboration across Assystem’s global entities, with a significant emphasis on establishing ways of working and compliance with relevant ISO standards.

  


**Key Responsibilities**

  


**Enable the construction of digital twins**


* Lead the integration and advancement of digital twin technologies in construction, utilising BIM, 4D and 5D scheduling, and ERP systems for innovative projects to deliver demonstrators link to business use-case internationally.


**Collaborate with engineering experts and drive innovation**


* Collaborate with MBSE/PLM experts to explore and develop intelligent connections between construction and engineering digital twins, enhancing the coherence and value of digital twin technologies across disciplines.


**Review and assist in the creation of academic papers**


* Carry out technology watch to keep abreast of best practices in the sector, participate in events and learned societies, provide feedback to teams, join the expert team and monitor R&D paper production.


**ISO Standards and Compliance**


* Demonstrate a strong understanding of ISO standards relevant to construction digital twin technologies (e.g., ISO 19650) and ensure organizational compliance. Lead initiatives to maintain and elevate standards within our digital twin projects.

  


MY PROFILE


* **Digital twin experience:**


Demonstratable expertise in digital twin technologies for construction, with an in-depth knowledge of BIM, 4D/5D scheduling, and ERP systems. Proven ability to innovate and enhance construction project management through digital transformation.


* **Collaborative skills:**


Strong collaborative skills for working with MBSE/PLM experts, facilitating the development of smart linkages between construction and engineering digital twins. Excellent communication skills, capable of fostering cross-disciplinary collaboration and knowledge sharing.


**Education**


* A degree in construction management, civil engineering, or a related discipline, with further training in digital twin technologies and/or ISO standards preferred.
* You will have a proven track record in delivering BIM solutions within the construction industry.
* You will have a thorough understanding of data, information management, BIM agendas within the UK and the standards and documents for implementation in engineering.


Finally, you must have a willingness to challenge conventions with the aim of delivering our projects much more effectively. You will be self-motivated and keen to learn across a range of technical subjects and engineering disciplines


**Security Clearance**



Candidates must meet UK security clearance criteria to a minimum SC level due to the nature of the work



We are committed to equal treatment of candidates and promote, as well as foster all forms of diversity within our company. We believe that bringing together people with different backgrounds and perspectives is essential for creating innovative and impactful solutions. Skills, talent, and our people’s ability to dare are the only things that matter !. Bring your unique contributions and help us shape the future.","https://uk.indeed.com/cmp/Assystem","https://www.assystem.com/fr/carriere/","Paris, FR"," Consulting And Business Services","5,001 to 10,000","$100M to $500M (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/80b243e9f975b8b88163740a0bd099dd","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/34dcde15ee43224c5860a6a1fc670c1b","",""
"indeed","https://uk.indeed.com/viewjob?jk=1f518f7194191f7d","https://rr.jobsyn.org/7BF91F74825A43DB9A80BA73993A9F7F1554","Associate Directors, Principal and Consultant Town Planners","AECOM","Manchester, ENG, GB","","2024-04-09","","","","",True,"","Company Description
  
  

Work with Us. Change the World.
  
  

At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world’s most complex challenges and build legacies for future generations.
  
  

There has never been a better time to be at AECOM. With accelerating infrastructure investment worldwide, our services are in great demand. We invite you to bring your bold ideas and big dreams and become part of a global team of nearly 50,000 planners, designers, engineers, scientists, digital innovators, program and construction managers and other professionals delivering projects that create a positive and tangible impact around the world.
  
  

We're one global team driven by our common purpose to deliver a better world. Join us.
  
  

Job Description
  
  

Our diverse Town Planning Practice is recruiting Associate Directors, Principal Consultants and Consultant level Town Planners who specialise in infrastructure consenting and Development Consent Orders.
  
  

AECOM is a worldwide leader in environmental and engineering consultancy and the Town Planning Practice is a top ten UK Planning consultancy by size, employing 70 Chartered or Licentiate Planners, practicing in all areas of the discipline. Working as a planning consultant at AECOM provides an opportunity to contribute to the highest profile and prestigious development projects in the UK, working with colleagues operating at the cutting edge of their disciplines.
  
  

We are particularly active in the energy sector, working on a range of projects for our clients and helping to make a positive contribution towards the energy transition and progress towards net zero. Our active projects include a range of energy technologies including solar and battery storage, hydrogen, carbon capture and storage and floating offshore wind.
  
  

We are also working in the rail, road, water and waste management development sectors, as well as a range of regional and local developments.
  
  

Our team has been involved in over 70 DCO projects across a range of sectors and due to recent wins and a strong pipeline of work, we have various roles available, particularly for staff specialising in infrastructure consenting and DCOs. We can be flexible in terms of base office location with positions offered in Leeds, Chesterfield, Manchester, Birmingham, Basingstoke and Bristol.
  
  

**We are particularly looking for:**  

+ Associate Directors for Manchester and Bristol
  
  

+ Principal consultants for UK wide offices
  
  

+ Consultants for Basingstoke, Birmingham, Bristol, Leeds.
  
  

We would be happy to discuss what AECOM can offer you in your career aspirations in this exciting and dynamic industry.
  
  

You will be joining a market leading, experienced infrastructure team, with support available to grow into your role. Depending on the level of appointment, responsibilities will include:
  
  

+ Supporting or management of applications for major infrastructure projects under various consenting regimes.
  
  

+ The management and successful delivery of planning consent applications.
  
  

+ Collaborative working, managing programmes and coordinating multi-disciplinary teams.
  
  

+ Contributing to or leading business development activities for major projects.
  
  

+ Playing a role in the development of the Town Planning Practice
  
  

+ Providing planning advice to colleagues and clients.
  
  

Qualifications
  
  

What we will need from you
  
  

+ Experience working on large and/ or complex projects
  
  

+ Development Consent Order regime under the Planning Act 2008 and/ or the Transport and Works Act 1992 consenting regime experience would be particularly desirable.
  
  

+ Understanding of Environmental Impact Assessment.
  
  

+ Specifically for the Associate Director level, you would be expected to take a leading role in managing projects, people and business development activities.
  
  

You will be joining a great planning team; you will have an interesting and diverse workload and you will be given the opportunity to make the most of your abilities. We offer a flexible hybrid working model. As a member of our team, you will enjoy a comprehensive benefits package with a range of flexible choices covering health, finance, lifestyle, well-being and more. What’s not to like.
  
  

Additional Information
  
  

**You can learn more about us here:** 2023 AECOM Candidate Brochure (adobe.com)
  
  

\\#LI-AP1
  
  

About AECOM
  
  

AECOM is the world’s trusted infrastructure consulting firm, delivering professional services throughout the project lifecycle – from advisory, planning, design and engineering to program and construction management. On projects spanning transportation, buildings, water, new energy and the environment, our public- and private-sector clients trust us to solve their most complex challenges. Our teams are driven by a common purpose to deliver a better world through our unrivaled technical and digital expertise, a culture of equity, diversity and inclusion, and a commitment to environmental, social and governance priorities. AECOM is a Fortune 500 firm and its Professional Services business had revenue of $14.4 billion in fiscal year 2023. See how we are delivering sustainable legacies for generations to come at aecom.com and @AECOM.
  
  

Freedom to Grow in a World of Opportunity
  
  

You will have the flexibility you need to do your best work with hybrid work options. Whether you’re working from an AECOM office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed.
  
  

You will help us foster a culture of equity, diversity and inclusion – a safe and respectful workplace, where we invite everyone to bring their whole selves to work using their unique talents, backgrounds and expertise to create transformational outcomes for our clients.
  
  

AECOM provides a wide array of compensation and benefits programs to meet the diverse needs of our employees and their families. We also provide a robust global well-being program. We’re the world’s trusted global infrastructure firm, and we’re in this together – your growth and success are ours too.
  
  

Join us, and you’ll get all the benefits of being a part of a global, publicly traded firm – access to industry-leading technology and thinking and transformational work with big impact and work flexibility. As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.
  
  

All your information will be kept confidential according to EEO guidelines.
  
  

**ReqID:** REF30579C
  
  

**Business Line:** Environment
  
  

**Business Group:** DCS
  
  

**Strategic Business Unit:** Europe & India
  
  

**Career Area:** Planning
  
  

**Work Location Model:** Hybrid","https://uk.indeed.com/cmp/AECOM","http://www.aecom.com","13355 Noel Rd 
Suite 400
Dallas, Texas 75240"," Consulting And Business Services","10,000+","more than $10B (USD)","AECOM is built to deliver a better world. We design, build, finance and operate infrastructure assets for governments, businesses and organi","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/307ff4000cf643e16ed88cc8465463ce","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/64639637d348757468784000f6845fb7","Troy Rudd ","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/702115322039a158526e62956c7491a9"
"indeed","https://uk.indeed.com/viewjob?jk=7f9b19ae511864a8","https://careers.civilsandlintels.co.uk/job/541691?utm_source=indeed","Business Development Manager","Civils and Lintels","Farnworth, ENG, GB","fulltime","2024-04-09","","","","",False,"","**We’re looking for a Business Development Manager to join us at Civils & Lintels covering the North.**

**This is a field-based role, dealing with National & Regional housebuilders, so we’re accepting applications from candidates based across the North of England. You’ll be working alongside our teams in our Lintels depots in Kirkby & Ashfield & Bolton.**

Civils & Lintels main aim is to consistently exceed our customer’s expectations, we know our people are at the heart of ensuring this happens which is why we are always on the lookout to recruit the best around. Whether it’s civils engineering or lintels, our customers rely on the in-depth knowledge of our depot teams so we make it our priority to provide the best training to ensure our colleagues are able to offer their expert advice and support.


Tomorrow’s construction projects will be more planet-friendly and people-friendly than ever before. Civils & Lintels exists to help achieve that mission with the latest products and the best advice, delivered exactly where and when needed. Every day, we’re proud to be part of a better tomorrow.


To be a successful Business Development Manager you will need to be tenacious, driven and hungry to identify sales opportunities where others do not. You will need to thrive in fast paced, target oriented environments, and bring a focused & positive energy into the workplace. In a nutshell – you will make things happen!


Here’s what you can expect to do as a Business Development Manager with Civils & Lintels:


* You will focus on building and maintaining relationships. From supporting our customers to ensure best possible outcomes are in mind, to working closely with key suppliers to ensure a joined-up commercial approach, a true advocate of our brand.
* You will work alongside our teams at our Lintel Hubs as well as our internal sales teams at our depots across the business.
* You will look to increase margin and grow the sales portfolio whilst working to achieve your targets.
* You will successfully utilise CRM and BI systems to deliver results.
* You will use your natural flair for sales whilst also ensuring your approach always keeps the customer at the heart of our service.


We realise that you are more than just a CV and embracing everyone’s individuality is what makes us great as a team. We can give you plenty of training and equip you with the tools that you’ll need to succeed as a Business Development Manager but you will need to be someone who’s self-motivated, enthusiastic, flexible, reliable and ambitious. Previous experience dealing with Regional & National housebuilders would be an advantage for this role.


We know you’re thinking ‘this sounds great, but what’s in it for me?’ Let us tell you:


* 23 days annual leave, plus bank holidays
* Company performance bonus scheme
* A contributory pension scheme
* Company funded Life Assurance
* A generous colleague discount scheme
* A range of training and development programmes to help you progress your career


If you’re in the trade or have ever tackled a home improvement project, you’ve probably heard of us. We’re the Huws Gray Group and we’re made up of a number of brands, including Huws Gray, Hirebase, Civils & Lintels, The Timber Group, PDM, NDI and Anglia Tool Centre to name a few. Up and down the UK, our branches are serving and supporting our local communities with all their building material needs, but we couldn’t do this without the right people, so why not join us?","https://uk.indeed.com/cmp/Civils-and-Lintels","http://careers.civilsandlintels.co.uk","GRAFTON MERCHANTING GB, 
Boundary House, 
2 Wythall Green Way, 
Wythall, Birmingham, 
B47 6LW"," Construction","201 to 500","$100M to $500M (USD)","We're a leading specialist distributor of groundworks and heavy side construction materials serving customers across the UK from our national depot network.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6ea5c5346bd0f2d437934ab10dbb4fa3","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/244e3a92b50f3ac669dce6ce5bd798b7","",""
"indeed","https://uk.indeed.com/viewjob?jk=0d8b3d1cdf471844","http://uk.indeed.com/job/quantity-surveyorproject-manager-0d8b3d1cdf471844","Quantity Surveyor/Project Manager","Wellness One Concept Ltd","Alderley Edge, ENG, GB","fulltime","2024-04-09","","","","",False,"","Overview:  
We are seeking a skilled Quantity Surveyor to join our team. As a Quantity Surveyor, you will be responsible for cost control and management of construction projects. This is a vital role in ensuring the successful completion of projects within budgetary constraints.

MUST HAVE a minimum 2 years experience in The UK construction industry.

Responsibilities:  
- Conduct cost estimates and prepare budgets for construction projects  
- Analyze project specifications and drawings to determine accurate quantities of materials and labor required  
- Collaborate with architects, engineers, and contractors to ensure accurate cost planning  
- Monitor project costs and provide regular reports on budget variances  
- Identify potential cost-saving measures and propose alternatives to optimize project expenses  
- Review and evaluate sub contractor bids and negotiate contracts to ensure favourable terms  
- Conduct on-site visits to assess progress, quality, and compliance with contractual agreements  
- Prepare final accounts and claims for completed projects

Qualifications:  
- Bachelor's degree in Quantity Surveying, Construction Management, or a related field  
- Proven experience as a Quantity Surveyor or similar role in the construction industry  
- Strong knowledge of construction methods, materials, and regulations  
- Proficient in cost estimation software and Microsoft Office Suite  
- Excellent analytical and mathematical skills  
- Attention to detail and ability to work under pressure  
- Strong communication and negotiation skills

Note: All positions at our company are paid, including internship positions.

Job Type: Full-time

Salary: £32,761.88-£45,000.00 per year

Benefits:

* Company car
* Company pension
* On-site parking

Schedule:

* Monday to Friday

Education:

* Bachelor's (preferred)

Experience:

* Construction management: 2 years (required)

Licence/Certification:

* Driving Licence (preferred)

Work Location: In person

Application deadline: 20/04/2024  
Reference ID: WOQS  
Expected start date: 29/04/2024","https://uk.indeed.com/cmp/Wellness-One-Concept-Ltd","","","","","","","","","",""
